Date,Open,High,Low,Close,Volume,,
2010-08-10,239.14972,244.040208,230.57926,232.080301,412817,,
2010-08-09,228.642433,240.505499,227.577178,237.358155,501364,,
2010-08-06,225.010882,231.450832,221.911959,227.189813,234266,,
2010-08-05,228.061385,230.385577,223.897207,224.429834,95898,,
2010-08-04,228.255068,230.482419,226.124558,226.947709,82639,,
2010-08-03,231.838198,237.067631,226.705606,227.819282,198252,,
2010-08-02,226.99613,232.419246,225.737192,231.015046,106241,,
2010-07-30,222.783531,228.981378,222.783531,225.156144,59727,,
2010-07-29,231.402412,235.276066,223.703524,224.284572,168939,,
2010-07-28,230.288736,233.775025,225.834034,228.206647,105045,,
2010-07-27,231.450832,234.743438,225.834034,229.949791,117922,,
2010-07-26,230.530839,237.261313,228.594012,231.111887,135893,,
2010-07-23,236.002376,237.551837,228.061385,229.368743,116821,,
2010-07-22,237.74552,239.101299,233.871866,235.033962,115615,,
2010-07-21,230.482419,240.989705,230.046633,236.438162,829481,,
2010-07-20,222.735111,237.261313,221.863538,227.238233,579321,,
2010-07-19,219.345663,224.526676,217.893043,221.185649,71788,,
2010-07-16,223.219317,227.480337,216.585685,219.394084,93454,,
2010-07-15,226.511923,227.577178,221.911959,223.655103,36475,,
2010-07-14,222.154062,233.290818,222.154062,224.526676,149662,,
2010-07-13,221.96038,225.398248,218.861456,222.493007,61567,,
2010-07-12,218.861456,224.236151,218.861456,221.23407,88088,,
2010-07-09,221.766697,224.671938,216.585685,217.747781,88260,,
2010-07-08,221.330911,226.076137,220.168815,220.846704,40807,,
2010-07-07,221.96038,226.608765,218.861456,219.684608,41201,,
2010-07-06,222.057221,223.703524,220.314077,221.23407,30873,,
2010-07-05,220.410918,225.59193,218.619353,221.088808,43612,,
2010-07-02,222.735111,223.219317,217.893043,218.909877,36191,,
2010-07-01,224.575096,224.671938,221.040387,221.863538,33405,,
2010-06-30,221.040387,237.067631,218.37725,225.301406,190949,,
2010-06-29,220.895125,227.577178,215.52043,224.236151,128200,,
2010-06-28,220.55618,224.86562,218.522512,219.975132,60578,,
2010-06-25,222.493007,224.575096,217.118312,218.42567,29213,,
2010-06-24,220.410918,226.463503,220.410918,221.427752,45375,,
2010-06-23,218.667774,230.482419,217.893043,220.217235,115416,,
2010-06-22,220.798283,222.202483,216.053057,218.37725,29119,,
2010-06-21,210.339417,224.187731,199.493186,222.735111,47916,,
2010-06-18,220.604601,220.604601,215.133064,215.956216,24468,,
2010-06-17,216.924629,220.362497,216.924629,218.328829,11949,,
2010-06-16,222.638269,223.413,217.360415,218.37725,23486,,
2010-06-15,219.82987,222.735111,218.086726,220.846704,27952,,
2010-06-14,218.328829,223.655103,218.328829,220.991966,55200,,
2010-06-11,216.827788,220.798283,214.213071,218.328829,102888,,
2010-06-10,207.62786,220.362497,206.853129,214.406754,223918,,
2010-06-09,208.693114,210.629941,205.303667,206.659446,26986,,
2010-06-08,209.177321,212.857293,206.320501,206.998391,41228,,
2010-06-07,209.225742,210.145735,202.011061,205.739453,31739,,
2010-06-04,214.503596,214.503596,208.499432,209.225742,46063,,
2010-06-03,219.297242,222.057221,209.177321,211.017307,81184,,
2010-06-02,217.021471,217.554098,212.082562,212.66361,29569,,
2010-06-01,226.608765,226.608765,212.082562,213.002555,45181,,
2010-05-31,211.114148,218.716194,206.272081,215.907795,54849,,
2010-05-28,210.629941,212.857293,206.998391,211.453093,47034,,
2010-05-27,203.318419,208.112066,197.556359,206.029977,62912,,
2010-05-26,196.20058,205.303667,187.388017,199.154241,79917,,
2010-05-25,212.760451,212.760451,190.777464,193.973229,75689,,
2010-05-24,212.034141,214.648858,206.853129,207.482598,47721,,
2010-05-21,210.678362,210.678362,204.335254,208.112066,70576,,
2010-05-20,211.114148,214.455175,206.029977,212.082562,51094,,
2010-05-19,211.162569,219.733029,208.208908,209.08048,141659,,
2010-05-18,219.442505,222.68669,214.261492,215.423588,180852,,
2010-05-17,231.450832,231.450832,215.956216,217.360415,140928,,
2010-05-14,219.82987,224.042469,215.956216,221.137228,85924,,
2010-05-13,216.634105,221.766697,216.440423,218.280408,44879,,
2010-05-12,214.648858,217.893043,210.726783,214.455175,109860,,
2010-05-11,224.478255,227.577178,212.227824,213.680444,90085,,
2010-05-10,217.021471,224.478255,215.084644,222.735111,51159,,
2010-05-07,217.69936,219.82987,208.838376,212.760451,140903,,
2010-05-06,224.86562,226.560344,219.006718,220.217235,76000,,
2010-05-05,222.444586,229.368743,220.362497,223.800365,168004,,
2010-05-04,235.953955,242.103381,224.187731,225.059303,114306,,
2010-05-03,242.587588,242.587588,235.324486,235.953955,47020,,
2010-04-30,241.570754,247.913862,240.360237,242.490746,206450,,
2010-04-29,243.846525,247.381235,239.294982,240.553919,92809,,
2010-04-28,253.433819,253.772764,240.505499,242.151802,134750,,
2010-04-27,251.303309,262.0527,246.945449,255.322226,402056,,
2010-04-26,254.499074,257.501156,242.345484,250.431737,378635,,
2010-04-23,243.798105,255.467488,243.652843,251.690675,625620,,
2010-04-22,232.419246,246.945449,230.772943,241.086547,677398,,
2010-04-21,225.349827,237.261313,225.349827,232.951873,597458,,
2010-04-20,217.941464,227.238233,217.893043,222.444586,68530,,
2010-04-19,213.293079,221.718276,213.293079,218.861456,272209,,
2010-04-16,224.187731,224.671938,219.055139,220.410918,40038,,
2010-04-15,226.608765,229.756109,222.735111,225.107724,188383,,
2010-04-14,224.8172,224.8172,224.8172,224.8172,0,,
2010-04-13,221.766697,228.545592,221.766697,224.8172,169208,,
2010-04-12,220.798283,227.431916,219.10356,223.655103,177032,,
2010-04-09,217.021471,221.330911,216.924629,219.055139,45793,,
2010-04-08,216.924629,224.090889,214.987802,216.488843,194718,,
2010-04-07,216.924629,222.250904,213.196237,215.56885,96499,,
2010-04-06,209.177321,224.671938,209.177321,214.987802,170370,,
2010-04-05,208.208908,211.98572,207.724701,208.40259,24991,,
2010-04-02,207.046811,207.046811,207.046811,207.046811,0,,
2010-04-01,205.884715,209.177321,203.36684,207.046811,78944,,
2010-03-31,201.430013,209.177321,201.430013,204.722619,86299,,
2010-03-30,208.112066,208.112066,197.023731,201.042648,118242,,
2010-03-29,212.566769,215.907795,203.36684,205.836295,68331,,
2010-03-26,213.002555,217.893043,211.25941,212.66361,72029,,
2010-03-25,219.539346,220.507759,210.339417,211.356252,44973,,
2010-03-24,217.166733,217.166733,217.166733,217.166733,0,,
2010-03-23,217.408836,224.381414,213.050975,217.166733,95077,,
2010-03-22,211.114148,217.796202,211.114148,213.970968,32507,,
2010-03-19,213.438341,216.827788,212.130982,213.196237,28712,,
2010-03-18,213.196237,215.956216,211.162569,211.743617,19593,,
2010-03-17,219.82987,221.573014,212.469927,213.196237,24091,,
2010-03-16,214.261492,219.636187,214.019389,218.135146,19808,,
2010-03-15,214.987802,218.716194,213.050975,214.261492,25594,,
2010-03-12,218.958298,223.461421,215.375168,216.779367,63375,,
2010-03-11,221.718276,221.766697,216.97305,218.183567,14659,,
2010-03-10,226.608765,227.189813,218.958298,221.524594,25189,,
2010-03-09,225.688772,227.577178,221.766697,225.979296,13707,,
2010-03-08,226.511923,229.514005,224.187731,226.415082,51225,,
2010-03-05,217.941464,217.941464,217.941464,217.941464,0,,
2010-03-04,213.244658,219.636187,213.244658,217.941464,63584,,
2010-03-03,214.745699,216.730947,212.276244,213.38992,19856,,
2010-03-02,213.050975,215.665692,211.114148,213.196237,61700,,
2010-03-01,209.80679,209.80679,209.80679,209.80679,0,,
2010-02-26,206.659446,214.019389,203.947888,209.80679,52389,,
2010-02-25,208.112066,210.968886,203.851047,205.206826,19276,,
2010-02-24,213.050975,217.166733,205.061564,206.368922,37751,,
2010-02-23,212.082562,215.859374,211.21099,213.147817,50050,,
2010-02-22,217.408836,217.408836,211.598355,212.954134,112433,,
2010-02-19,208.305749,215.956216,208.305749,212.518348,26123,,
2010-02-18,212.179403,215.472009,212.082562,213.438341,29114,,
2010-02-17,212.082562,218.716194,210.726783,212.324665,70676,,
2010-02-16,211.114148,215.375168,209.467845,210.484679,29610,,
2010-02-15,216.24674,216.24674,208.741535,209.952052,17903,,
2010-02-12,212.324665,212.324665,212.324665,212.324665,0,,
2010-02-11,221.28249,221.28249,210.920466,212.324665,43095,,
2010-02-10,214.019389,220.314077,214.019389,214.503596,46309,,
2010-02-09,215.665692,216.924629,211.114148,214.067809,58842,,
2010-02-08,214.019389,219.297242,211.356252,213.244658,44340,,
2010-02-05,203.36684,210.194155,203.36684,205.255246,55528,,
2010-02-04,218.861456,223.703524,208.305749,210.872045,51989,,
2010-02-03,222.638269,225.495089,217.069891,218.038305,44159,,
2010-02-02,229.514005,232.419246,216.924629,219.200401,60063,,
2010-02-01,217.893043,232.419246,214.11623,227.577178,103067,,
2010-01-29,198.621614,229.417164,196.636366,225.882454,199959,,
2010-01-28,216.827788,216.924629,205.594191,207.67628,40829,,
2010-01-27,220.749863,225.640351,208.451011,210.872045,103374,,
2010-01-26,223.413,223.413,223.413,223.413,0,,
2010-01-25,228.545592,237.261313,221.766697,223.413,67016,,
2010-01-22,227.238233,231.935039,217.893043,229.17506,143063,,
2010-01-21,228.642433,253.821185,228.642433,232.516087,626534,,
2010-01-20,223.703524,237.987624,223.703524,232.612928,160990,,
2010-01-19,232.70977,233.193977,220.798283,224.236151,57881,,
2010-01-18,230.482419,236.970789,223.703524,231.353991,62821,,
2010-01-15,237.697099,240.118133,231.450832,232.273984,68568,,
2010-01-14,239.19814,243.604422,231.160308,237.793941,287580,,
2010-01-13,223.751945,245.831773,218.909877,238.326568,499708,,
2010-01-12,227.867702,231.25715,222.735111,223.751945,71135,,
2010-01-11,222.299324,228.497171,220.265656,225.930875,78101,,
2010-01-08,226.318241,228.545592,217.941464,218.42567,69745,,
2010-01-07,228.497171,229.465585,221.088808,222.928793,69349,,
2010-01-06,227.577178,231.450832,223.897207,224.575096,42102,,
2010-01-05,231.450832,241.134967,225.882454,227.286654,65606,,
2010-01-04,227.383495,232.419246,223.703524,229.029798,148933,,
2010-01-01,228.351909,228.351909,228.351909,228.351909,0,,
2009-12-31,224.671938,231.838198,220.846704,228.351909,243509,,
2009-12-30,218.861456,224.671938,218.42567,222.977214,84480,,
2009-12-29,226.511923,226.511923,217.021471,218.522512,135162,,
2009-12-28,223.316159,223.316159,223.316159,223.316159,0,,
2009-12-25,223.316159,223.316159,223.316159,223.316159,0,,
2009-12-24,221.28249,227.092971,221.28249,223.316159,71874,,
2009-12-23,219.82987,224.86562,218.474091,220.895125,99142,,
2009-12-22,215.859374,224.671938,215.859374,220.217235,72917,,
2009-12-21,224.090889,229.901371,213.147817,215.084644,399466,,
2009-12-18,222.735111,232.419246,218.861456,221.96038,243518,,
2009-12-17,219.636187,226.560344,216.924629,221.911959,142374,,
2009-12-16,219.345663,221.669856,214.987802,217.021471,51088,,
2009-12-15,217.263574,221.766697,215.326747,217.989884,128001,,
2009-12-14,219.975132,225.640351,214.164651,215.326747,118083,,
2009-12-11,210.145735,221.766697,208.208908,219.539346,261667,,
2009-12-10,203.173157,211.549934,203.173157,209.08048,227716,,
2009-12-09,210.145735,212.566769,197.798462,202.301585,538354,,
2009-12-08,206.272081,214.019389,205.303667,207.724701,70305,,
2009-12-07,212.082562,214.939382,206.368922,207.869963,33134,,
2009-12-04,212.421506,215.956216,209.08048,213.874127,52168,,
2009-12-03,210.145735,217.893043,207.288915,212.421506,115344,,
2009-12-02,213.535182,220.701442,203.996309,207.821542,134001,,
2009-12-01,203.36684,214.745699,202.398427,211.404672,196103,,
2009-11-30,194.699539,206.272081,194.699539,201.575275,162869,,
2009-11-27,195.667953,206.659446,188.937479,200.413179,288773,,
2009-11-26,208.160487,208.208908,190.825885,195.667953,508797,,
2009-11-25,210.145735,216.440423,206.853129,208.35417,95488,,
2009-11-24,225.640351,225.640351,212.130982,214.406754,92726,,
2009-11-23,226.608765,229.320322,221.088808,222.880373,32891,,
2009-11-20,222.735111,234.259231,221.766697,226.560344,73205,,
2009-11-19,228.44875,232.419246,222.735111,224.284572,42076,,
2009-11-18,227.674019,237.164472,224.671938,226.560344,57098,,
2009-11-17,229.029798,235.324486,224.8172,227.238233,80845,,
2009-11-16,245.008622,245.977035,224.914041,230.530839,197765,,
2009-11-13,243.071795,246.3644,237.309734,241.038126,89970,,
2009-11-12,241.619174,247.913862,236.777107,242.151802,119792,,
2009-11-11,229.029798,242.103381,222.735111,240.408657,303088,0.5,5
2009-11-10,228.376119,239.391823,222.831952,224.938251,119644,,
2009-11-09,232.806611,236.777107,230.022422,235.227645,171004,,
2009-11-06,218.909877,233.629763,218.595143,229.12664,257328,,
2009-11-05,213.728865,219.82987,209.177321,218.595143,84656,,
2009-11-04,212.566769,214.503596,204.81946,211.404672,229178,,
2009-11-03,217.893043,217.893043,201.865799,205.666822,237584,,
2009-11-02,218.982508,218.982508,218.982508,218.982508,0,,
2009-10-30,216.924629,224.671938,215.956216,218.982508,273808,,
2009-10-29,201.430013,224.090889,198.476352,213.147817,511758,,
2009-10-28,205.787874,214.939382,201.430013,204.286833,166092,,
2009-10-27,224.671938,224.671938,193.682705,211.574145,725960,,
2009-10-26,239.028668,239.052878,223.945627,224.986672,77368,,
2009-10-23,241.134967,246.461242,236.365531,237.309734,127222,,
2009-10-22,235.324486,245.686511,235.324486,236.873948,241356,,
2009-10-21,246.945449,247.405445,236.31711,237.624468,117090,,
2009-10-20,237.261313,247.7686,237.261313,245.880194,270844,,
2009-10-19,236.559214,236.559214,236.559214,236.559214,0,,
2009-10-16,240.650761,243.991787,234.961331,236.559214,257158,,
2009-10-15,241.134967,241.619174,233.484501,235.953955,304858,,
2009-10-14,233.871866,241.619174,232.467666,239.609716,359458,,
2009-10-13,231.111887,231.111887,231.111887,231.111887,0,,
2009-10-12,227.092971,234.84028,227.092971,231.111887,158858,,
2009-10-09,232.903453,236.2929,218.449881,226.463503,276266,,
2009-10-08,232.370825,234.791859,230.482419,231.886618,132638,,
2009-10-07,226.076137,238.132886,226.076137,231.232939,335416,,
2009-10-06,227.480337,228.957167,215.665692,224.526676,159212,,
2009-10-05,229.271902,230.433998,221.28249,224.696148,125554,,
2009-10-02,229.465585,229.465585,229.465585,229.465585,0,,
2009-10-01,231.450832,238.132886,223.994048,229.465585,448088,,
2009-09-30,222.735111,234.816069,222.735111,231.862408,740982,,
2009-09-29,216.924629,228.40033,215.956216,221.815118,326352,,
2009-09-28,214.697278,214.697278,214.697278,214.697278,0,,
2009-09-25,212.034141,221.137228,209.661528,214.697278,218572,,
2009-09-24,213.050975,215.472009,208.281539,212.130982,144482,,
2009-09-23,216.004637,224.914041,214.624647,215.859374,111626,,
2009-09-22,218.135146,223.219317,215.472009,221.839328,271520,,
2009-09-21,217.989884,217.989884,217.989884,217.989884,0,,
2009-09-18,215.956216,221.790907,214.11623,217.989884,228504,,
2009-09-17,216.779367,221.185649,214.019389,215.714112,199304,,
2009-09-16,224.16352,230.482419,212.082562,213.922547,493988,,
2009-09-15,218.861456,223.703524,217.965674,221.185649,341270,,
2009-09-14,222.735111,224.962462,214.987802,215.932006,209880,,
2009-09-11,226.124558,229.707688,220.846704,222.226693,130068,,
2009-09-10,236.26869,236.777107,223.219317,224.478255,218304,,
2009-09-09,237.261313,239.19814,230.070843,231.692936,127266,,
2009-09-08,239.682347,246.872818,234.356073,236.728686,496788,0.995935,17
2009-09-07,233.355279,239.045695,231.812115,237.285524,332508,,
2009-09-04,233.114159,235.525353,226.724497,231.185205,237340,,
2009-09-03,224.771431,224.771431,224.771431,224.771431,0,,
2009-09-02,233.258831,238.129441,220.069604,224.771431,433924,,
2009-09-01,245.941707,248.304677,229.063355,231.812115,363820,,
2009-08-31,241.119321,251.728571,236.296934,241.384552,753098,,
2009-08-28,240.637082,255.08013,238.708128,242.011462,1401790,,
2009-08-27,265.231253,270.029527,238.225889,242.035574,2899018,,
2009-08-26,214.089845,214.089845,214.089845,214.089845,0,,
2009-08-25,207.844855,217.007389,207.844855,214.089845,251108,,
2009-08-24,212.667241,218.936343,209.773809,210.834734,267602,,
2009-08-21,209.484466,220.865298,207.362616,211.919771,617386,,
2009-08-20,212.643129,215.850016,204.011057,208.568213,632308,,
2009-08-19,203.504707,215.078434,203.070692,207.844855,612246,,
2009-08-18,214.596196,220.817074,200.17726,202.250886,1305038,,
2009-08-17,204.372736,204.372736,204.372736,204.372736,0,,
2009-08-14,184.263385,211.702764,183.732923,204.372736,658922,,
2009-08-13,183.20246,191.906868,178.934648,182.262095,171820,,
2009-08-12,178.428297,186.144116,170.736591,177.849611,164178,,
2009-08-11,171.194718,185.661877,167.457368,177.078029,168914,,
2009-08-10,188.07307,190.966502,167.867271,170.857151,138914,,
2009-08-07,184.215161,190.002025,178.452409,180.767155,120460,,
2009-08-06,189.230443,192.413218,183.347132,186.19234,155322,,
2009-08-05,184.552728,190.43604,177.536156,185.661877,225514,,
2009-08-04,190.604823,195.30665,180.96005,183.130124,135864,,
2009-08-03,173.605911,197.235605,173.123672,188.31419,588558,,
2009-07-31,168.783525,173.123672,162.514422,171.339389,640190,,
2009-07-30,160.103229,169.265763,159.379871,164.033474,174362,,
2009-07-29,162.61087,164.419265,156.24532,159.283423,144286,,
2009-07-28,158.656513,163.961138,158.656513,159.211088,64928,,
2009-07-27,159.090528,166.782234,155.763081,159.066416,155686,,
2009-07-24,149.493979,156.727559,148.288382,155.304955,72378,,
2009-07-23,152.387411,153.207217,146.166532,147.613248,25628,,
2009-07-22,151.856948,157.692036,146.624659,148.408942,35934,,
2009-07-21,156.727559,160.344348,149.469867,150.096777,55038,,
2009-07-20,156.148872,156.148872,150.482568,154.364589,56090,,
2009-07-17,147.082786,154.316365,146.841666,149.228748,65648,,
2009-07-16,147.082786,151.398822,143.224877,145.828965,7700,,
2009-07-15,143.176653,152.773202,140.837795,147.106898,22658,,
2009-07-14,139.125848,143.200765,139.125848,140.114437,7202,,
2009-07-13,139.849206,142.260399,135.02682,137.823804,9252,,
2009-07-10,144.671593,151.88106,142.260399,146.094197,15724,,
2009-07-09,142.260399,149.204636,141.295922,147.323905,6578,,
2009-07-08,147.082786,155.280843,137.77558,143.2731,33264,,
2009-07-07,153.834127,154.316365,144.671593,147.999039,10010,,
2009-07-06,161.067706,161.308826,150.241449,150.796023,13036,,
2009-07-03,156.727559,159.62099,155.280843,158.150163,21296,,
2009-07-02,158.897632,166.73401,157.692036,158.608289,41250,,
2009-07-01,158.24661,159.62099,155.763081,158.777073,11674,,
2009-06-30,159.138752,164.443377,154.412813,157.981379,33652,,
2009-06-29,158.48773,159.62099,157.716148,158.415394,5814,,
2009-06-26,154.798604,161.019483,154.798604,157.016902,7794,,
2009-06-25,163.792355,163.792355,154.895052,155.811305,8018,,
2009-06-24,161.549945,161.549945,152.869649,158.608289,17560,,
2009-06-23,153.351888,159.090528,152.845538,156.221208,18926,,
2009-06-22,154.316365,162.779654,153.834127,158.608289,10342,,
2009-06-19,159.62099,165.890093,153.25544,155.015611,16104,,
2009-06-18,162.996661,165.648973,158.656513,161.308826,15044,,
2009-06-17,166.951018,173.557687,166.034764,166.999242,10742,,
2009-06-16,168.783525,175.414306,164.202258,174.763284,8308,,
2009-06-15,173.605911,178.09073,165.166735,172.786105,25096,,
2009-06-12,182.768445,184.215161,169.796226,173.84703,23190,,
2009-06-11,172.930777,182.020975,172.930777,175.751873,305756,,
2009-06-10,193.859934,199.743245,182.020975,182.020975,80516,,
2009-06-09,187.470272,197.211493,186.867474,191.593412,17312,,
2009-06-08,203.67349,212.136779,196.705142,196.705142,11606,,
2009-06-05,200.129036,212.136779,195.30665,207.049161,41872,,
2009-06-04,194.824411,206.711594,192.895457,204.758527,30742,,
2009-06-03,189.519786,199.815581,186.144116,196.849814,89880,,
2009-06-02,189.953801,190.31548,183.564139,190.291368,43816,,
2009-06-01,173.605911,181.249394,173.605911,181.249394,27380,,
2009-05-29,171.194718,175.293746,164.443377,172.617322,147388,,
2009-05-28,166.372331,170.230241,162.514422,168.687077,27722,,
2009-05-27,173.605911,173.991702,167.819047,168.759413,48960,,
2009-05-26,179.248103,179.248103,164.033474,165.697197,40992,,
2009-05-25,170.712479,170.712479,170.712479,170.712479,1750,,
2009-05-22,162.562646,162.562646,162.562646,162.562646,6626,,
2009-05-21,154.822716,154.822716,154.822716,154.822716,4922,,
2009-05-20,147.444465,147.444465,147.444465,147.444465,742,,
2009-05-19,140.403781,140.403781,140.403781,140.403781,12598,,
2009-05-18,133.700663,133.700663,133.700663,133.700663,0,,
2009-05-15,135.991297,138.354266,130.204433,133.700663,66798,,
2009-05-14,141.295922,141.295922,135.412611,135.412611,98114,,
2009-05-13,144.430473,147.565024,141.561153,142.525631,12958,,
2009-05-12,146.841666,154.147582,141.657601,144.478697,22660,,
2009-05-11,159.138752,163.961138,148.939405,149.108188,37210,,
2009-05-08,149.493979,156.775782,145.63607,156.775782,62350,,
2009-05-07,137.438013,150.988919,137.438013,149.301084,159706,,
2009-05-06,123.019078,137.751468,123.019078,137.245117,126482,,
2009-05-05,122.970854,125.864286,118.630706,125.213263,121928,,
2009-05-04,126.346524,130.686672,119.836302,121.30713,52918,,
2009-05-01,121.958153,121.958153,121.958153,121.958153,0,,
2009-04-30,121.958153,121.958153,121.958153,121.958153,0,,
2009-04-29,122.488615,131.000127,119.643407,121.958153,96576,,
2009-04-28,125.382047,125.864286,116.725863,119.088833,14454,,
2009-04-27,132.880858,132.880858,121.644697,125.478495,14914,,
2009-04-24,128.347815,133.580104,123.959443,129.336404,27686,,
2009-04-23,133.097865,137.438013,126.370636,128.371926,98666,,
2009-04-22,137.413901,141.295922,125.430271,131.675261,117858,,
2009-04-21,115.351483,115.351483,115.351483,115.351483,0,,
2009-04-20,110.914888,115.737274,108.600142,115.351483,16930,,
2009-04-17,103.681308,115.737274,102.83739,111.758805,27914,,
2009-04-16,118.582482,118.582482,99.389384,104.718121,52022,,
2009-04-15,116.701751,116.701751,109.130605,114.169998,36728,,
2009-04-14,115.472043,115.472043,115.472043,115.472043,0,,
2009-04-13,103.319629,119.112945,103.319629,115.472043,51548,,
2009-04-10,103.343741,103.343741,103.343741,103.343741,0,,
2009-04-09,104.645785,107.056978,101.848801,103.343741,29020,,
2009-04-08,93.891864,104.139435,89.214149,101.872913,28386,,
2009-04-07,95.72437,95.72437,95.72437,95.72437,0,,
2009-04-06,93.554297,97.894444,93.072058,95.72437,50310,,
2009-04-03,91.673566,91.673566,91.673566,91.673566,0,,
2009-04-02,89.165925,95.869042,89.165925,91.673566,75428,,
2009-04-01,85.163344,89.262373,84.464098,87.429866,45604,,
2009-03-31,77.592197,90.058066,77.182295,84.126531,143176,,
2009-03-30,75.711467,78.12266,72.480468,76.145482,37156,,
2009-03-27,78.339667,78.604899,76.410713,77.351078,28354,,
2009-03-26,77.158183,80.774973,75.711467,75.952586,30056,,
2009-03-25,79.472928,79.472928,75.277452,76.917063,26402,,
2009-03-24,76.193705,80.967868,73.782512,76.965287,129760,,
2009-03-23,75.229228,76.579496,71.63655,74.771101,42136,,
2009-03-20,81.281323,81.281323,81.281323,81.281323,0,,
2009-03-19,79.569376,86.320717,77.688645,81.281323,61798,,
2009-03-18,74.722878,81.643002,72.625139,74.795213,81908,,
2009-03-17,70.88908,72.335796,70.406842,71.274871,58360,,
2009-03-16,74.047743,74.047743,70.720297,71.467767,49886,,
2009-03-13,70.88908,74.264751,70.406842,71.901781,51504,,
2009-03-12,73.782512,73.830736,69.948715,71.178424,5312,,
2009-03-11,72.118789,72.118789,72.118789,72.118789,0,,
2009-03-10,72.118789,72.118789,72.118789,72.118789,0,,
2009-03-09,79.087137,79.087137,69.948715,72.118789,29708,,
2009-03-06,84.343538,84.343538,75.036333,76.965287,7626,,
2009-03-05,86.802956,90.250962,77.760981,85.525023,5510,,
2009-03-04,91.625342,93.120282,84.874001,90.371521,4970,,
2009-03-03,92.589819,92.589819,88.61135,89.262373,1232,,
2009-03-02,91.625342,96.375393,88.997141,91.408335,3198,,
2009-02-27,95.145684,96.399504,88.73191,94.132983,9254,,
2009-02-26,96.929967,104.549338,90.684977,93.09617,17390,,
2009-02-25,105.128024,105.128024,92.951498,95.025124,12252,,
2009-02-24,111.397126,111.638246,99.027705,103.174957,5244,,
2009-02-23,114.531677,114.531677,114.531677,114.531677,0,,
2009-02-20,117.666229,119.571071,113.494864,114.531677,3806,,
2009-02-19,123.935331,123.935331,116.749975,119.691631,4882,,
2009-02-18,124.658689,130.03565,123.139637,124.200562,3632,,
2009-02-17,131.168911,131.168911,124.41757,127.069882,2108,,
2009-02-16,131.964604,137.920252,126.491196,129.119396,2392,,
2009-02-13,133.724775,137.438013,133.724775,135.484946,1220,,
2009-02-12,134.424021,140.307333,131.819933,132.66385,1628,,
2009-02-11,134.182902,139.366967,134.062342,135.412611,2706,,
2009-02-10,141.295922,146.962226,132.977305,140.620788,3800,,
2009-02-09,129.264068,129.264068,129.264068,129.264068,0,,
2009-02-06,127.503897,131.168911,124.007667,129.264068,3116,,
2009-02-05,129.770419,132.085164,122.970854,126.129517,4432,,
2009-02-04,140.861907,140.982467,131.168911,132.615627,4210,,
2009-02-03,139.873318,149.493979,138.884729,142.13984,2434,,
2009-02-02,144.671593,146.600547,139.366967,141.633489,1364,,
2009-01-30,152.869649,153.351888,141.778161,144.117018,7242,,
2009-01-29,156.703447,156.703447,144.671593,147.179233,4128,,
2009-01-28,153.689455,156.486439,141.39237,154.340477,3056,,
2009-01-27,156.703447,156.703447,140.379669,146.841666,1868,,
2009-01-26,151.181814,151.181814,151.181814,151.181814,0,,
2009-01-23,145.250279,154.171694,145.250279,151.181814,3116,,
2009-01-22,145.00916,156.703447,142.260399,151.061255,2100,,
2009-01-21,149.01174,153.520672,144.743928,148.433054,3924,,
2009-01-20,151.495269,156.414103,149.01174,149.686874,4424,,
2009-01-19,152.411523,163.961138,152.146291,158.222498,6152,,
2009-01-16,168.759413,168.759413,149.735098,156.703447,6988,,
2009-01-15,176.017104,176.017104,151.905172,152.459747,1594,,
2009-01-14,167.963719,167.963719,160.175565,161.98396,1328,,
2009-01-13,170.085569,171.942188,161.549945,162.369751,2586,,
2009-01-12,168.783525,173.557687,156.751671,162.176855,2608,,
2009-01-09,161.308826,161.308826,161.308826,161.308826,0,,
2009-01-08,161.308826,161.308826,161.308826,161.308826,0,,
2009-01-07,173.605911,182.744333,159.138752,161.308826,6038,,
2009-01-06,178.187178,185.637765,170.953599,173.654135,2866,,
2009-01-05,170.712479,180.260804,170.712479,176.619903,1264,,
2009-01-02,182.527326,182.527326,175.076739,177.536156,1448,,
2009-01-01,178.572969,183.250684,174.618612,181.562849,1224,,
2008-12-31,185.179638,185.179638,176.017104,180.477812,13256,,
2008-12-30,176.499343,184.962631,168.783525,183.178348,26126,,
2008-12-29,159.669214,182.286207,159.669214,180.140245,13642,,
2008-12-26,173.316568,173.316568,161.549945,165.35963,4172,,
2008-12-25,170.59192,170.59192,170.59192,170.59192,0,,
2008-12-24,185.637765,185.637765,168.831749,170.59192,15518,,
2008-12-23,175.751873,183.250684,159.138752,179.440999,18400,,
2008-12-22,157.74026,178.428297,157.74026,169.458659,5310,,
2008-12-19,175.848321,177.46382,164.467489,170.543696,4938,,
2008-12-18,168.783525,176.017104,160.585468,167.963719,17786,,
2008-12-17,142.549743,142.549743,142.549743,142.549743,0,,
2008-12-16,142.549743,142.549743,142.549743,142.549743,0,,
2008-12-15,132.615627,144.189354,132.615627,142.549743,17956,,
2008-12-12,125.864286,133.772999,120.728444,128.564822,23626,,
2008-12-11,126.346524,132.615627,116.267737,125.816062,3978,,
2008-12-10,125.743726,130.180321,117.618005,120.897228,12068,,
2008-12-09,125.743726,125.743726,125.743726,125.743726,0,,
2008-12-08,142.236287,142.236287,122.970854,125.743726,4266,,
